"Site","Datetime","mean_WT","Solar_3d","Air_tmax_2day","Air_tmin","GWT_max","GWL_max_7day","ppt","Air_trange","WL_daily_range","GWT_range","GWL_range","Water_area_m2_3d","Elev_m","Size_km2"
"Pint","6/6/2024",11.89142,22.83839978,15.8,5.5,9.275,2.09803843575447,0,14.4,0.319628698447083,0,0.136948494229877,640.8,828.9263246,0.073
"Pint","6/7/2024",12.26675,30.10175947,22.3,6.9,9.373,2.15024204477328,0,17.8,0.542818536673508,0.098,0.54445376974317,528,828.9263246,0.073
"Pint","6/8/2024",12.93133,28.5436793,25.55,8.2,9.373,2.215507974159,0,18.2,0.222249923000481,0,-0.09591166320629,420,828.9263246,0.073
"Pint","6/9/2024",13.34896,28.49183965,25.3,9.7,9.472,2.03281817881759,0,14.5,0.132925756518505,0.099,-0.445201899360541,405,828.9263246,0.073
"Pint","6/10/2024",13.62567,28.56096035,22.2,8.6,9.472,1.82400374274237,0,11.6,0.282707721426591,0,0.195163533588919,423,828.9263246,0.073
"Pint","6/11/2024",13.54946,28.10304053,21.6,8.2,9.571,1.73919000525512,0,14.8,-0.0415023471975114,0,-0.270556781283416,424,828.9263246,0.073
"Pint","6/12/2024",13.24063,28.47456035,20.75,3.7,9.669,1.64131394740096,0.44,14.8,-0.0099832636143738,0.098,-0.09591166320629,408,828.9263246,0.073
"Pint","6/13/2024",12.81883,26.1648,18.95,2.3,9.768,1.52389008144527,0,17.1,0.134396807856357,0.099,0.195163533588919,375,828.9263246,0.073
"Pint","6/14/2024",12.71438,27.3312,20.65,2.5,9.866,1.39988938285729,0,19.4,-0.118093479148579,0.098,-0.445201899360541,353.4285714,828.9263246,0.073
"Pint","6/15/2024",12.35583,21.91391982,18.75,2.1,9.965,1.44556183169264,2.48,13.5,0.768009969343239,0.099,-1.14378237166904,343.2857143,828.9263246,0.073
"Pint","6/16/2024",11.48738,23.05728018,11.45,2.1,9.965,1.47821763260992,11.47,5.2,0.285288090166756,0,-1.02735229295096,344.5714286,828.9263246,0.073
"Pint","6/17/2024",11.15896,18.53568018,8.95,1.9,10.063,1.49776544071145,3.35,8.7,-0.802397622802068,0.098,-2.1916530801318,345.8571429,828.9263246,0.073
"Pint","6/18/2024",10.93542,23.90111982,9.85,2.5,10.063,1.47168647242646,1.9,6.6,0.0163991980841361,0,-0.270556781283416,347.1428571,828.9263246,0.073
"Pint","6/19/2024",11.53608,25.1884793,13.4,1.6,10.063,1.42601402359111,0,16.1,0.173898153617014,0,0.660883848461254,348.4285714,828.9263246,0.073
"Pint","6/20/2024",12.18658,30.49919912,20.3,6,10.063,1.34120028610387,0,16.9,0.198158442893706,0,0.893744005897422,349.7142857,828.9263246,0.073
"Pint","6/21/2024",12.87925,30.1852793,23.75,10.7,10.063,1.24985538843316,0,13.9,0.353993422323113,0,0.893744005897422,308.5714286,828.9263246,0.073
"Pint","6/22/2024",13.38113,29.56319912,25.85,10.6,10.063,1.01496198407295,0,16.5,0.180240555286765,0,0.83552896653838,225,828.9263246,0.073
"Pint","6/23/2024",13.818,29.64095947,26.15,9.9,10.161,0.780068579712739,0,15.3,-0.468589547088381,0.098,-0.852707174873834,126,828.9263246,0.073
"Pint","6/24/2024",13.874,29.8396793,21.55,6.2,10.259,0.603909944554789,0.91,11.7,-0.0179655257918938,0.098,-0.0376966238472485,54,828.9263246,0.073
"Pint","6/25/2024",13.682,30.36095947,19.9,4.1,10.259,0.486440406150266,0,17.8,0.328913202792537,0,1.24303424205167,24.75,828.9263246,0.073
"Pint","6/26/2024",13.894,28.60415947,24.65,8.1,10.357,0.336406411726136,0,19.3,-0.462102451844414,0.098,-1.14378237166904,11.25,828.9263246,0.073
"Pint","6/27/2024",13.918,25.03871982,22.3,6.6,10.455,0.284202802707329,0.36,10.6,-0.488316104373007,0.098,-1.43485756846425,13.5,828.9263246,0.073
"Pint","6/28/2024",13.51746,24.84576035,15.2,6.2,10.553,0.258078161973509,0.27,7,0.108472542476194,0.098,0.369808651666045,15.75,828.9263246,0.073
"Pint","6/29/2024",13.694,23.11200044,17.35,6.2,10.651,0.225468033505068,0,15.3,-0.202281023745926,0.098,-0.154126702565332,22.5,828.9263246,0.073
"Pint","6/30/2024",13.842,25.06752026,21.05,9.4,10.651,0.212405713138158,0.33,11.2,-0.535437978375647,0,-1.02735229295096,33.75,828.9263246,0.073
"Pint","7/1/2024",14.026,24.84864009,19.6,10.3,10.748,0.199389065220082,0.66,8.3,-0.213325966577661,0.097,0.195163533588919,49.5,828.9263246,0.073
"Pint","7/2/2024",14.206,28.32768018,19.25,8.4,10.846,0.166733264302806,0,11.5,-0.126365128474528,0.098,0.311593612307003,65.25,828.9263246,0.073
"Pint","7/3/2024",14.138,29.8627207,19.75,6.5,10.846,0.212405713138158,0,13.1,0.0476530101145464,0,0.602668809102212,81.75,828.9263246,0.073
"Pint","7/4/2024",13.986,30.17664053,21.45,6.3,10.944,0.238530353871978,0,17,0.372634777801128,0.098,1.59232447820592,82.5,828.9263246,0.073
"Pint","7/5/2024",14.066,30.17664053,26.35,8.4,11.041,0.153716616384731,0,21,0.0377897314722332,0.097,1.12660416333359,67.5,828.9263246,0.073
"Pint","7/6/2024",14.43704,30.20256035,31.15,13.2,11.041,0.121060815467455,0,19.7,-0.0210764376375133,0,1.53410943884688,46.5,828.9263246,0.073
"Pint","7/7/2024",14.75658,30.2083207,32.55,14.1,11.139,0.0884506869990142,0,18.1,-0.248679429877492,0.098,1.35946432076976,33,828.9263246,0.073
"Pint","7/8/2024",15.03558,30.00096035,32.35,14.3,11.236,-0.00289421067168862,0,18.2,-0.221042957202453,0.097,1.4176793601288,30,828.9263246,0.073
"Pint","7/9/2024",15.36583,29.82528018,33.6,15.8,11.334,-0.172521685646183,0,18.9,-0.448067175145573,0.098,1.30124928141071,25.5,828.9263246,0.073
"Pint","7/10/2024",15.74392,29.60928018,34.9,16.6,11.334,-0.407415090006396,0,18.5,-0.675236086662907,0,0.660883848461254,22.5,828.9263246,0.073
"Pint","7/11/2024",15.879,29.6467207,32.05,10.8,11.431,-0.616183853632786,0,18.2,-0.636096474837787,0.097,0.602668809102212,43.5,828.9263246,0.073
"Pint","7/12/2024",15.75567,29.59488105,27.65,10.1,11.528,-0.707528751303489,0,16.2,-0.443292287196482,0.097,0.893744005897422,36,828.9263246,0.073
"Pint","7/13/2024",15.6165,29.56896035,27.25,9.6,11.625,-0.798873648974192,0,18.6,-0.39556752330128,0.097,1.18481920269263,39,828.9263246,0.073
"Pint","7/14/2024",15.65608,29.38751982,29.65,12.4,11.722,-0.890218546644895,0,18.7,-0.518894679723748,0.097,0.660883848461254,18,828.9263246,0.073
"Pint","7/15/2024",15.65629,29.33279912,29.4,11.4,11.819,-0.942422155663702,0,16.3,-0.482335436638793,0.097,0.777313927179338,33,828.9263246,0.073
"Pint","7/16/2024",15.54875,28.18943965,27.4,10.6,11.819,-0.916343187378717,0,16.5,-0.422914608827889,0,1.06838912397455,45,828.9263246,0.073
"Pint","7/17/2024",15.56871,26.47295947,30.2,12.2,11.916,-0.89674970682835,0,21.1,-0.557696673209033,0.097,0.253378572947961,45,828.9263246,0.073
"Pint","7/18/2024",15.84713,26.24543965,30.8,12.2,11.916,-0.883733058910275,0,16.1,-0.387078833614008,0,0.777313927179338,33,828.9263246,0.073
"Pint","7/19/2024",15.903,27.22175947,27.7,11.3,12.013,-0.877201898726819,0,15.8,-0.302505439485421,0.097,0.893744005897422,16.5,828.9263246,0.073
"Pint","7/20/2024",15.81938,28.7568,27.55,11.8,12.013,-0.909812027195261,0,16.2,-0.271179280667903,0,0.951959045256463,13.5,828.9263246,0.073
"Pint","7/21/2024",15.93096,28.11744053,29.95,12.2,12.013,-0.962015636214068,0,19.7,-0.377697866885745,0,-0.969137253591918,15.3,828.9263246,0.073
"Pint","7/22/2024",16.11725,27.95328018,28.1,11.3,12.11,-0.975077956580978,0,13,-0.558154869527381,0.097,-0.561631978078625,14.4,828.9263246,0.073
"Pint","7/23/2024",15.99421,28.11456035,22.35,6.9,12.11,-0.968546796397522,0,13.5,-0.172859996988904,0,0.719098887820296,10.8,828.9263246,0.073
"Pint","7/24/2024",15.6205,28.18943965,23.3,6.1,12.207,-0.903280867011806,0,20.1,-0.184387251734688,0.097,0.369808651666045,7.2,828.9263246,0.073
"Pint","7/25/2024",15.358,28.18368018,25.15,7.3,12.207,-0.922874347562171,0,16.8,-0.409265181660287,0,-0.09591166320629,3.6,828.9263246,0.073
"Pint","7/26/2024",15.11504,28.05695947,21,5.5,12.304,-0.883733058910275,0,12.4,-0.168736230123781,0.097,0.428023691025086,2.2,828.9263246,0.073
"Pint","7/27/2024",14.76446,28.27871982,21.1,5.6,12.304,-0.857608418176454,0,18.7,-0.352087104249714,0,0.486238730384128,3,828.9263246,0.073
"Pint","7/28/2024",14.573,26.784,23.55,7.5,12.304,-0.772794680689207,0,15.3,-0.429160548114831,0,-0.0376966238472485,6,828.9263246,0.073
"Pint","7/29/2024",14.517,19.80576035,22.2,8.7,12.304,-0.740184552220767,0,12.9,-0.381218743858306,0,-1.72593276525946,9,828.9263246,0.073
"Pint","7/30/2024",14.517,18.98496035,19.2,10.9,12.304,-0.707528751303489,3.61,5.9,-0.415896970478468,0.097,-0.561631978078625,12,828.9263246,0.073
"Pint","7/31/2024",14.625,20.09088018,18.4,10.6,12.207,-0.642308494366608,0,9.4,-0.289386555423274,0,0.660883848461254,15,828.9263246,0.073
"Pint","8/1/2024",14.93196,26.68031982,23.7,10.5,12.207,-0.648839654550064,0,16.9,-0.350905440060293,0,0.660883848461254,11,828.9263246,0.073
"Pint","8/2/2024",15.60058,27.02303965,30.65,15.6,12.207,-0.811935969341103,0,18.3,-0.555936234722753,0,-0.212341741924374,24,828.9263246,0.073
"Pint","8/3/2024",16.316,25.5052793,31.9,15.6,12.207,-0.935890995480246,0,14.3,-0.493235685896312,0,-1.14378237166904,31.5,828.9263246,0.073
"Pint","8/4/2024",16.33983,25.4332793,27.25,13.3,12.304,-0.916343187378717,0,11.3,-0.231195622993196,0.097,1.01017408461551,40.5,828.9263246,0.073
"Pint","8/5/2024",16.197,25.77023965,27.2,12.2,12.304,-0.844546097809543,0,17.6,-0.175343903346259,0,1.06838912397455,43.5,828.9263246,0.073
"Pint","8/6/2024",16.08179,27.432,28.6,10.7,12.401,-0.870670738543365,0,16.7,-0.153712214001137,0.097,0.428023691025086,30,828.9263246,0.073
"Pint","8/7/2024",15.69596,27.49824053,25.75,9.2,12.401,-0.962015636214068,0,14.9,-0.0849345350576726,0.097,0.83552896653838,24,828.9263246,0.073
"Pint","8/8/2024",15.47733,26.8992,26.25,9.4,12.401,-0.988094604499053,0,19,-0.22198346543485,0,0.54445376974317,7,828.9263246,0.073
"Pint","8/9/2024",15.51704,26.568,28.6,13.9,12.497,-0.962015636214068,0,14.9,-0.381676940176653,0.096,0.136948494229877,12,828.9263246,0.073
"Pint","8/10/2024",15.74,26.2368,28.75,13.2,12.497,-0.968546796397522,0,15.5,-0.497214759187221,0,-0.154126702565332,15,828.9263246,0.073
"Pint","8/11/2024",15.89904,26.49888018,27.65,12.5,12.497,-1.07943950216976,0,14.1,-0.298236979046083,0,0.136948494229877,18.28571429,828.9263246,0.073
"Pint","8/12/2024",15.78346,26.136,25.6,10.2,12.497,-1.26866045769462,0,14.4,-0.570839672866884,0,-1.08556733231,21.85714286,828.9263246,0.073
"Pint","8/13/2024",15.57263,25.94303965,21.3,8.6,12.497,-1.37959883591568,0.75,9.4,-0.74584655087976,0,-1.49307260782329,25.71428571,828.9263246,0.073
"Pint","8/14/2024",15.22254,25.86528018,16.7,7.6,12.497,-1.42527128475104,0,7.8,-0.293582669075504,0,-0.328771820642458,29.57142857,828.9263246,0.073
"Pint","8/15/2024",15.05538,23.832,18.3,8.3,12.497,-1.47747489376984,0,12.9,-0.767502355820584,0,-1.49307260782329,33.42857143,828.9263246,0.073
"Pint","8/16/2024",15.01975,22.4928,19.2,10.6,12.497,-1.44481909285257,0,6.6,-0.545180679039448,0,-0.445201899360541,37.28571429,828.9263246,0.073
"Pint","8/17/2024",14.90763,21.09311982,19.2,9.2,12.594,-0.668387462651593,0,12,8.82105142024993,0.097,6.36595770564736,41.14285714,828.9263246,0.073
"Pint","8/18/2024",13.34113,23.05151982,23.4,8.5,12.497,-0.231256454848446,11.79,17.1,2.51364147986275,0,0.777313927179338,45.71428571,828.9263246,0.073
"Pint","8/19/2024",13.75,23.9328,22.25,7.9,12.497,0.0166992698786764,0,11,-0.0445891434474286,0,-0.09591166320629,51,828.9263246,0.073
"Pint","8/20/2024",13.846,24.43968018,19.05,8,12.594,0.238530353871978,0,11.2,-0.320037477561122,0.097,-0.270556781283416,57,828.9263246,0.073
"Pint","8/21/2024",13.942,23.7715207,19.8,7.6,12.594,0.401626668663019,0,12.8,-0.379361842989215,0.097,-0.445201899360541,63,828.9263246,0.073
"Pint","8/22/2024",14.094,22.0003207,19.9,9.2,12.497,0.858351157016531,0,10.2,0.643814651475483,0,0.369808651666045,69,828.9263246,0.073
"Pint","8/23/2024",14.046,18.41184053,16.9,8.4,12.497,1.2824655169016,13.48,6,0.320593322275182,0,-0.619847017437667,75,828.9263246,0.073
"Pint","8/24/2024",13.686,15.77952026,13.05,4.7,12.497,0.858351157016531,4.48,7,-0.0631581521383359,0,-1.02735229295096,81,828.9263246,0.073
"Pint","8/25/2024",13.41317,16.93152026,12.05,5.6,12.497,0.721333810510477,0,6.8,-0.0838493332510612,0,-0.212341741924374,87,828.9263246,0.073
"Pint","8/26/2024",13.365,20.62944009,15.95,6.1,12.497,0.786599739896195,0,13.4,-0.16716871640312,0,0.369808651666045,93,828.9263246,0.073
"Pint","8/27/2024",13.445,22.07808018,22.15,8.5,12.497,0.806147547997726,0.2,16.3,-0.409554568808717,0.096,-1.08556733231,94,828.9263246,0.073
"Pint","8/28/2024",13.50142,22.6656,19.55,3,12.401,0.923617086402249,0,11.3,-0.0417193875588338,0,0.660883848461254,90,828.9263246,0.073
"Pint","8/29/2024",13.401,22.82111982,17.65,1.8,12.401,0.649582393390141,0,19.2,0.121374386177019,0,0.602668809102212,81,828.9263246,0.073
"Pint","8/30/2024",13.257,24.21215947,23.1,8.9,12.401,0.388610020744943,0,16.3,0.223600396359819,0,0.951959045256463,72,828.9263246,0.073
"Pint","8/31/2024",13.329,23.8608,27.9,11,12.401,0.160247776568186,0,19.6,0.0614953620477682,0.097,0.428023691025086,72,828.9263246,0.073
"Pint","9/1/2024",13.54575,22.62528018,31.8,15.2,12.304,-0.100770268525847,0,17.8,-0.111437574734695,0,-0.328771820642458,77,828.9263246,0.073
"Pint","9/2/2024",13.814,21.84192026,31.6,12.2,12.304,-0.322601352519148,0,18,-0.258132743392863,0.097,-1.20199741102809,87,828.9263246,0.073
"Pint","9/3/2024",14.006,21.53664009,25.55,10.2,12.207,-0.472681019392114,0,10.7,-0.178647739957499,0,-0.503416938719583,93,828.9263246,0.073
"Pint","9/4/2024",14.106,22.21344009,21.5,9.2,12.207,-0.629246173999697,0,12.9,0.0964147446249551,0,0.893744005897422,94,828.9263246,0.073
"Pint","9/5/2024",14.086,22.43231982,25.55,12.3,12.207,-0.824998289708014,0,16.7,-0.0845486855264331,0,-0.328771820642458,99,828.9263246,0.073
"Pint","9/6/2024",14.29746,22.16447974,30,16.7,12.207,-1.07943950216976,0,14.3,-0.166011167809401,0,-0.910922214232876,91,828.9263246,0.073
"Pint","9/7/2024",14.597,21.22847974,32.05,17.8,12.207,-1.24911264959309,0,15.3,-0.401861693779627,0,-1.14378237166904,75,828.9263246,0.073
"Pint","9/8/2024",14.80013,20.84544009,31.2,15.7,12.207,-1.26866045769462,0,13.6,-0.35360638677897,0,-0.619847017437667,42,828.9263246,0.073
"Pint","9/9/2024",14.936,20.64671982,28.05,12.3,12.207,-1.27519161787807,0,14.5,-0.185713609498324,0,-0.270556781283416,52.4,828.9263246,0.073
"Pint","9/10/2024",14.74454,21.00671982,25.8,10.9,12.304,-1.29478509842844,0,13.9,-0.199290689878819,0.097,-0.445201899360541,106.2,828.9263246,0.073
"Pint","9/11/2024",14.477,16.70687974,23.3,8.4,12.304,-1.23605032922618,0.3,13.4,0.409893373161455,0,-0.794492135514792,203.4,828.9263246,0.073
"Pint","9/12/2024",14.21775,13.1616,17.5,8.2,12.304,-0.981563444315598,7.37,5,-0.472327464422265,0,-1.20199741102809,300.6,828.9263246,0.073
"Pint","9/13/2024",13.986,12.8592,12.9,7.7,12.401,-0.766263520505752,0.54,4.9,-0.127667370642462,0.097,-0.561631978078625,397.8,828.9263246,0.073
"Pint","9/14/2024",13.842,16.55424009,15.45,7,12.401,-0.492228827493643,0,11.3,-0.386885908848388,0,-0.619847017437667,532.4571429,828.9263246,0.073
"Pint","9/15/2024",13.722,19.7568,17.6,7,12.401,-0.289991224050708,2.74,9.9,-0.198856609156174,0,-0.969137253591918,704.5714286,828.9263246,0.073
"Pint","9/16/2024",13.5135,18.32255991,15.05,4.7,12.401,-0.139911557177743,0,8.5,0.110739408472226,0,-0.445201899360541,914.1428571,828.9263246,0.073
"Pint","9/17/2024",13.11642,17.0496,14.65,6.5,12.401,-0.00942537085514406,0,9.6,-0.456459402450035,0,-1.37664252910521,1123.714286,828.9263246,0.073
"Pint","9/18/2024",12.81092,16.64064009,14.6,7.4,12.401,-0.0811767879754806,0.04,5.7,-0.436009377294334,0,-1.08556733231,1333.285714,828.9263246,0.073
"Pint","9/19/2024",12.77892,17.82144009,14.8,6.8,12.401,-0.152973877544654,0,9.7,-0.444787454130036,0,-0.852707174873834,1542.857143,828.9263246,0.073
"Pint","9/20/2024",12.75871,19.07711982,17.25,5.4,12.401,-0.126849236810832,0,12.6,-0.32751331222889,0.097,-0.852707174873834,1752.428571,828.9263246,0.073
"Pint","9/21/2024",12.57758,18.85535991,16.45,3.6,12.304,-0.0681144676085709,0,11.3,0.221188836789572,0,0.54445376974317,1803.642857,828.9263246,0.073
"Pint","9/22/2024",12.31613,18.60191982,17.75,4.6,12.304,-0.0681144676085709,0,16,0.173898153617014,0.097,0.253378572947961,1696.5,828.9263246,0.073
"Pint","9/23/2024",12.13425,17.30591982,21.1,8.5,12.207,-0.120318076627378,0,13.1,-0.0413817692189991,0,-0.0376966238472485,1592.25,828.9263246,0.073
"Pint","9/24/2024",12.013,17.15615947,21.75,10.2,12.207,-0.211662974298079,0,11.7,-0.149009672839154,0.097,-0.328771820642458,1649.25,828.9263246,0.073
"Pint","9/25/2024",12.15446,14.33375969,25.4,13.4,12.11,-0.04856665950704,0,15.5,1.93768870770049,0,0.54445376974317,1867.5,828.9263246,0.073
"Pint","9/26/2024",12.27167,15.00479978,24.25,5.3,12.11,0.0753883666321033,13.58,14.3,0.685052320126718,0.097,0.0787334548708353,2085.75,828.9263246,0.073
"Pint","9/27/2024",12.27975,14.69663987,19.05,3.4,12.013,0.0427782381636628,0.3,15.1,-0.122820135906264,0,-0.503416938719583,2162.25,828.9263246,0.073
"Pint","9/28/2024",12.39292,16.95743965,19.4,10.4,12.013,-0.0681144676085709,0,9.9,-0.157305437760806,0.097,-0.328771820642458,2097,828.9263246,0.073
"Pint","9/29/2024",12.417,17.10143965,21.75,4.5,11.916,-0.087707948158936,0,18.7,-0.233703644946254,0,-0.969137253591918,2214,828.9263246,0.073
"Pint","9/30/2024",12.19488,17.26847974,18,1.3,11.916,-0.028973178956675,0,11.5,0.284974587422623,0,0.428023691025086,2100,828.9263246,0.073
"Sam","6/1/2023",7.993708,33.11136035,14.25,1.5,7.682,1.29338647561414,0,10.6,1.50586658012119,0,0.530385165191615,0,852.4066284,0.015
"Sam","6/2/2023",7.980125,31.74623965,14.3,1.4,7.782,1.29251270876269,0,15.1,1.83412576316131,0.1,1.26245670683887,0,852.4066284,0.015
"Sam","6/3/2023",8.183917,30.9628793,18.1,2.5,7.782,1.30050143426161,0,17.2,2.05296521852138,0,1.75050440127038,0,852.4066284,0.015
"Sam","6/4/2023",8.405125,31.01759912,21.4,3.7,7.782,1.29338647561414,0,19.4,1.39644685244115,0,0.855750294812618,0,852.4066284,0.015
"Sam","6/5/2023",8.395875,30.95423965,22.6,5.5,7.882,1.28090409202207,0,16.6,1.83412576316131,0,0.855750294812618,0,852.4066284,0.015
"Sam","6/6/2023",8.739792,30.9024,24.1,6.8,7.882,1.26667417472711,0,19.3,1.17760739708107,0,0.774409012407367,0,852.4066284,0.015
"Sam","6/7/2023",8.806875,30.7008,26.55,11.5,7.882,1.24701442056961,0,15.5,0.958767941720996,0,0.367702600381113,0,852.4066284,0.015
"Sam","6/8/2023",8.696542,26.84735991,26.6,10.8,7.983,1.21580846158944,0,15.4,-0.244849062759431,0.101,-2.07253587177641,0,852.4066284,0.015
"Sam","6/9/2023",8.481167,19.41407996,22.55,9.5,7.983,1.20600979046967,1.29,9.4,-2.10498443332009,0,-0.933757918102899,0,852.4066284,0.015
"Sam","6/10/2023",8.624833,18.27359978,15.5,6.7,7.983,1.1962111193499,2.72,5.4,0.411669303320801,0,1.09977414202837,0,852.4066284,0.015
"Sam","6/11/2023",8.657083,21.89087952,15.75,5.8,8.082,1.18191879013698,0,13.6,1.17760739708107,0.099,0.286361317975863,0,852.4066284,0.015
"Sam","6/12/2023",8.810875,29.14271982,22.05,6.2,8.082,1.16232144789744,0,18.5,0.739928486360918,0,0.0423374707601103,0,852.4066284,0.015
"Sam","6/13/2023",8.898625,30.0816,25.05,9.9,8.182,1.13916662633415,0,15.5,0.192829847960724,0.1,-0.201686376455642,0,852.4066284,0.015
"Sam","6/14/2023",8.463917,29.80511982,22.55,4.9,8.182,1.11950687217665,0,14.8,0.302249575640763,0,-0.364368941266143,0,852.4066284,0.015
"Sam","6/15/2023",8.322208,29.93471982,16.5,3.4,8.182,1.10970820105688,0.44,9.9,0.958767941720996,0,-0.445710223671394,0,852.4066284,0.015
"Sam","6/16/2023",8.537208,28.27008018,16.2,3.5,8.282,1.08205972140045,0,15.6,1.28702712476111,0.1,0.774409012407367,0,852.4066284,0.015
"Sam","6/17/2023",8.679875,27.75456035,21.05,5.9,8.282,1.03213018703218,0,17.1,-0.573108245799547,0,-1.4218056125344,0,852.4066284,0.015
"Sam","6/18/2023",7.9155,22.37471982,19.15,2.8,8.382,1.05447365366198,0.94,12.5,-1.22962661187978,0.1,1.18111542443362,0,852.4066284,0.015
"Sam","6/19/2023",7.723417,17.71775969,11.7,0.9,8.382,1.09192080443818,12.22,7.2,-1.22962661187978,0,-0.608392788481896,0,852.4066284,0.015
"Sam","6/20/2023",7.752542,15.33312004,8,1.1,8.481,1.12487429712124,6.88,6.8,-0.35426879043947,0.099,0.855750294812618,0,852.4066284,0.015
"Sam","6/21/2023",7.975542,20.91743987,9.55,1.5,8.481,1.13560914701041,0.49,9.7,0.739928486360918,0,0.611726447596866,0,852.4066284,0.015
"Sam","6/22/2023",8.487792,27.8928,15.05,1.6,8.481,1.13823044756475,0,17.3,1.28702712476111,0,0.449043882786364,0,852.4066284,0.015
"Sam","6/23/2023",8.68275,31.3488,20.95,6.3,8.581,1.12044305094605,0,16.7,1.28702712476111,0.1,0.449043882786364,0,852.4066284,0.015
"Sam","6/24/2023",8.71175,31.3488,22.65,7.5,8.581,1.12219058464894,0,14.8,1.50586658012119,0,0.611726447596866,0,852.4066284,0.015
"Sam","6/25/2023",8.640792,31.28543965,22.35,6.7,8.581,1.0651460916332,0,15.7,1.83412576316131,0,0.693067730002117,0,852.4066284,0.015
"Sam","6/26/2023",8.856417,31.09823965,22.55,7,8.581,0.992935502553093,0,15.7,1.83412576316131,0,0.530385165191615,0,852.4066284,0.015
"Sam","6/27/2023",8.836083,30.90528018,22.15,7.9,8.581,0.929649817741315,0,13.7,1.06818766940103,0,0.449043882786364,0,852.4066284,0.015
"Sam","6/28/2023",8.92225,30.7152,21.5,7.5,8.68,0.890392721344266,0,13.9,1.06818766940103,0.099,0.0423374707601103,0,852.4066284,0.015
"Sam","6/29/2023",9.153375,30.73248018,22.9,8.6,8.68,0.860060529215544,0,15.8,0.958767941720996,0,0.286361317975863,0,852.4066284,0.015
"Sam","6/30/2023",9.21925,30.78143965,25.55,9.9,8.68,0.829790749004783,0,16.8,0.849348214040957,0,0.123678753165361,0,852.4066284,0.015
"Sam","7/1/2023",9.149917,30.80448018,27.1,9.5,8.68,0.799458556876061,0,18,1.28702712476111,0,0.774409012407367,0,852.4066284,0.015
"Sam","7/2/2023",9.062792,30.63743965,26.1,7.5,8.68,0.7655688854236,0,17.2,0.958767941720996,0,0.693067730002117,0,852.4066284,0.015
"Sam","7/3/2023",9.087542,30.55391982,25.55,7.6,8.779,0.728995501498845,0,18.8,1.17760739708107,0.099,0.449043882786364,0,852.4066284,0.015
"Sam","7/4/2023",9.289667,30.57695947,26.5,8.5,8.779,0.69248452949205,0,18.1,0.849348214040957,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/5/2023",9.437542,30.6144,27.1,12.3,8.779,0.653227433095001,0,15.3,0.630508758680879,0,0.693067730002117,0,852.4066284,0.015
"Sam","7/6/2023",9.524083,30.43871982,28.8,13,8.779,0.605107844347584,0,17,0.52108903100084,0,0.205020035570612,0,852.4066284,0.015
"Sam","7/7/2023",9.442,30.168,28.95,11.5,8.879,0.562293268626796,0,16.4,0.52108903100084,0.1,0.205020035570612,0,852.4066284,0.015
"Sam","7/8/2023",9.302125,30.07583965,26.9,9.3,8.879,0.520352459757452,0,16.6,0.739928486360918,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/9/2023",9.334875,29.95488018,25.8,8.6,8.879,0.482031542129808,0,17.1,0.52108903100084,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/10/2023",9.348167,29.97504053,25.6,9.1,8.879,0.443710624502163,0,16.4,0.52108903100084,0,0.0423374707601103,0,852.4066284,0.015
"Sam","7/11/2023",9.149417,29.92320088,22.9,8.4,8.978,0.416062144845736,0,11.9,0.958767941720996,0.099,0.611726447596866,0,852.4066284,0.015
"Sam","7/12/2023",9.318417,29.6899207,21.75,8.4,8.978,0.391971144513047,0,14.8,0.52108903100084,0,0.774409012407367,0,852.4066284,0.015
"Sam","7/13/2023",9.499375,29.42496035,23.5,9.5,8.978,0.375057514745797,0,14.3,0.411669303320801,0,0.449043882786364,0,852.4066284,0.015
"Sam","7/14/2023",9.482667,29.39903965,24.2,9.7,9.077,0.359017651829992,0,14.9,0.958767941720996,0.099,0.449043882786364,0,852.4066284,0.015
"Sam","7/15/2023",9.638375,29.4220793,26.6,10,9.077,0.336736597118153,0,18.6,0.630508758680879,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/16/2023",9.811417,28.94399912,30.35,11.5,9.077,0.310835651164615,0,20.6,0.630508758680879,0,0.855750294812618,0,852.4066284,0.015
"Sam","7/17/2023",9.705792,28.8316793,30.1,10.4,9.176,0.27251473353697,0,17.7,0.630508758680879,0.099,-0.445710223671394,0,852.4066284,0.015
"Sam","7/18/2023",9.379792,29.0044793,23.9,7,9.176,0.23687752838162,0,12.7,1.06818766940103,0,0.611726447596866,0,852.4066284,0.015
"Sam","7/19/2023",9.839833,29.21759912,23.35,6.6,9.176,0.188695527716243,0,20.4,0.302249575640763,0,0.205020035570612,0,852.4066284,0.015
"Sam","7/20/2023",9.987625,28.85183965,28.65,13.2,9.176,0.133398568403388,0,17.1,-0.0260096073993535,0,-0.0390038116451406,0,852.4066284,0.015
"Sam","7/21/2023",9.950708,28.6416,29.2,11.6,9.275,0.0754803085361992,0,16.5,0.630508758680879,0.099,0.286361317975863,0,852.4066284,0.015
"Sam","7/22/2023",9.835875,28.61856035,27.55,10.9,9.275,0.0174996367510502,0,16.1,0.849348214040957,0,0.530385165191615,0,852.4066284,0.015
